;temperature;gas;humidity;barometer
713;28,48;80814;42;1000,27
714;28,49;81441;42;1000,26
715;28,49;82238;42;1000,26
716;28,49;83215;42;1000,27
717;28,49;83463;42;1000,26
718;28,49;83879;42;1000,28
719;28,49;84982;42;1000,27
720;28,49;85414;42;1000,27
721;28,5;85240;42;1000,27
722;28,5;85762;42;1000,27
723;28,5;85240;42;1000,26
724;28,5;85675;42;1000,27
725;28,5;85675;42;1000,27
726;28,5;85850;42;1000,27
727;28,5;86646;42;1000,27
728;28,5;87005;42;1000,27
729;28,51;86736;42;1000,27
730;28,51;87823;42;1000,26
